
《10.破碎日冕》

01.10-1 被追逐者
"号角": 我本来不想浪费弹药。你知道的，我们的任何资源都很宝贵。
"号角": 但是......他们是同胞，也曾是对维多利亚尽职尽责的士兵。
"号角": 假如死在这里是他们最后的愿望，那他们配得上我们的弩弹。
"被俘的士兵": ......
"号角": ......
"被俘的士兵": 你真的会杀了我？
"号角": ......会。
"号角": 你会如愿死在这阴暗的房间里。伦蒂尼姆会将你遗忘。
"号角": 等到很多年后，这片老旧的厂房不再能引起任何人的兴趣，腐烂的尘土会将你的白骨彻底掩藏。
"被俘的士兵": ......
"号角": 或者，你可以用我手上这把弩干点别的。
"号角": 你拿上它，跟我们一块从这里出去。
"号角": 当然，你或许还是能达成心愿，很快就死在敌人的炮火下。
"号角": 但在临死前，你还来得及看一眼夜空，闻一闻充满了铁锈味和机油味的空气——
"号角": 顺便想一想那些呼吸着同样空气的，你最希望能活下去的人。
"号角": 他们会记住你的付出。我会用我的生命担保这一点。
"被俘的士兵": ......
"被俘的士兵": 他们......是啊......他们可能还活着......
"被俘的士兵": 我......
"号角": 想好了吗？没有多少犹豫的时间了。
"被俘的士兵": ......
"被俘的士兵": 给我武器，我跟你走。
"号角": 其他人呢？你们也愿意跟我们走吗？
"号角": 好。布莱克，你的小队多了七......嗯，九个人。
"号角": 士兵们，在出去之前，告诉我你们的名字。

"阿米娅": 可露希尔，联系上自救军小队了吗？
"无人机": 等一下啊......我好不容易才重启了这个无人机......和那一个构造还不太一样！
"阿米娅": ......我们处境很危险。
"阿米娅": 海蒂女士，你先带着其他平民出去，自救军三队的人会在外面接......
(震动)
"阿米娅": W小姐？！
"W": 喂，我留下来的地雷都被引爆了！你知道这意味着什么吗？？你能想象一下有多少士兵在追我们吗？
"W": 除了我的人，你们是不是还想逼我掏光炸药的存货啊——
选项：
    分支1：五分钟。
    分支2：我们不能再耽搁了。

"阿米娅": 嗯，我们最多再等五分钟。
"阿米娅": 可露希尔，麻烦你尽快联络上费斯特先生。他和洛洛小姐还有五分钟可以赶回来。
"阿米娅": 博士，我们也得投入战斗了。

"费斯特": 老比尔，实话告诉我，你......你是不是变重了？我怎么拖得这么费力......
"战士比尔": 哈......哈哈......这样呢？
"费斯特": 还真轻了一点儿。
"费斯特": 这是什么你新学的戏法吗？
"战士比尔": 说什么呢，老弟，我只是......只是换了个姿势......咳咳咳咳......
"费斯特": 别别别，别换姿势了，我怕你的伤变得更重。
"费斯特": 刚才我找到你的时候，看你流了那么多血，我真怕......
"战士比尔": ......怕我死了？
"战士比尔": 哈......哈......那帮魔族佬，哪有那本事！也就是给我......按一下......按......哎呦......可真疼啊......
"费斯特": 那就歇歇吧，别说话了。
"费斯特": 洛洛，你找到出路了吗？这些房间一定被萨卡兹改造过，绕得我头昏眼花的。
"洛洛": 队长，就在几分钟前，我听到了战斗的声音。
"洛洛": 我想出口应该就在这附近......
"战士比尔": 嗯......
"费斯特": 算了老比尔，你还是说点什么吧，我真怕你就这样睡过去。
"费斯特": 上次打了胜仗，你问我要了什么奖励，你还记得吧？
"战士比尔": 呃......水果罐头？
"费斯特": 什么水果罐头，你这家伙，你说你要一个机器小磐蟹，下次见面的时候送给你那住在金融街的大侄女！
"战士比尔": 对对，我就是饿晕了......多亏你记性好。
"费斯特": 什么记性好？那之后我可是好几天没睡觉，除了出任务就是给你做那玩意儿......
"费斯特": 好不容易快做完了，你可得给我挺着，等回去了就赶紧拿走！
"战士比尔": 咳......好......都听你的，队长。
"洛洛": 有脚步声！
"洛洛": 糟了，队长，萨卡兹——！
"萨卡兹战士": 他们往哪里走了？
"萨卡兹战士": 看到了吗？地上有血。他们走不远。追上去！
"洛洛": 我们必须赶紧走了。
"费斯特": 呃......
"洛洛": 队长，我和你一块扶着比尔。
"战士比尔": 要让你们俩一起架着才能走，我可真丢人啊......
"洛洛": 别说这种话。比尔，你说的，我们是一家人。家人本来就应该互相帮助。
"自救军战士": 队长！他们追上来了！
"费斯特": 强尼，尽量挡一会！加比，我给你的小榴弹，你都带着吧？看准了就丢，我们需要点掩护——
"自救军战士": 好！
(震动)
"费斯特": 洛洛，你让洛克十七继续在前面找路，我们能不能跑掉，全靠......
"洛克十七": 右转，快！
"费斯特": 好，右边走！
"费斯特": 等等......刚才是谁在说话？洛克十七？你......你怎么活了？
"洛克十七": ......这是什么弱智工程师笑话吗？
"洛克十七": 我费了好大功夫才黑进了这个无人机的系统......别误会，洛洛小姐，我没加什么料啊，完全是因为这个系统做得太简单了。
"费斯特": ......
"洛洛": ......可露希尔小姐？
"洛克十七": 对对对，是我，我没机会给你的无人机装我的语音素材，所以只能靠电子元件来模拟发声了......唉，是不是没那么可爱啦？
"洛洛": 其实......挺像你的。
"洛洛": 我们接下来怎么走？
"洛克十七": 左转......不不不，左边有萨卡兹，呃，我是说敌方萨卡兹！你们快往后——
"洛洛": 后面敌人更多。
"洛克十七": 那......那我想想办法......
"洛克十七": 对了对了，我们往上，往上走！
"洛洛": 啊？
"洛克十七": 那个，你们不是有会飞的那种装置吗？滑索，我是说滑索！你们上方有个通风口，应该够一个人通过——
"费斯特": ......只是应该吗？
"费斯特": 可露希尔小姐，我们有重伤员，要是出了错，我们一个都走不掉。
"洛克十七": 嗯......我需要洛洛小姐帮我控制下无人机......
"洛洛": 好。
"洛洛": 你说吧，我该怎么做？
"费斯特": 洛洛你......你这么相信她？
"洛洛": 队长，或者你说吧，你有什么更好的脱困方法吗？
"费斯特": ......
"自救军战士": 队长！他们马上就要过来了！我看到带头的萨卡兹了！
"费斯特": 快，可露希尔小姐，洛洛，打开通风口！
"洛克十七": 了解！洛洛小姐，快瞄准！
"洛洛": 洛克十七——
(震动)
"费斯特": 怎么样？打开了吗？
"洛洛": 差一点。
"费斯特": 再来一轮！
"洛洛": 洛克......
(震动)
"洛洛": 无人机失准！这......隔得这么远，这一剑也能......
"？？？": 到此刻才找到离开的路吗？有些迟了。
"自救军战士": 队长，我拦着，你快走——
"？？？": 盲目的勇气在战场上并不能发挥任何作用。
(震动)
"费斯特": 强尼！！！
"费斯特": 洛洛，通风口——！
"洛洛": 我......我没有办法......
"自救军战士": 队长，我来想办法，我还有两颗榴弹，就算是皮糙肉厚的萨卡兹也......
(震动)
"自救军战士": 呃？直接......劈开了榴弹？根本没有炸开......
"自救军战士": 队长，这不是普通萨卡兹——
(震动)
"费斯特": 加比！
"赫德雷": 很遗憾，我只不过是一名平平无奇的雇佣兵。
"赫德雷": 只有这种程度的话......你们真的想战胜曼弗雷德，甚至特雷西斯吗？
"赫德雷": 差太远了。
"费斯特": 萨卡兹......你以为，我做的只有几颗榴弹吗？
(震动)
"赫德雷": 我看到的只有几枚会冒烟的小道具，甚至连真正的榴弹都称不上。
"赫德雷": 能炸开萨卡兹身体的炸弹，可不会长成这副样子。
"费斯特": ......
"洛克十七": 费斯特，洛洛，听得到吗？我帮你们重新校准了......但只有一次机会......抓紧啊，拜托啦！
"费斯特": 洛洛——
"洛洛": ——
(震动)
"洛洛": 成功了！队长，我们能上去了！
"费斯特": 你先上！
"洛洛": 不，你带着比尔，你先走——
"费斯特": ......好！
(震动)
"洛洛": 萨卡兹，你别想追上去！
"洛洛": 我会保护我的家人，你......你们别想再伤害他们，我不会让你得逞......
"洛洛": 洛克十七！
(震动)
"赫德雷": 无人机自爆？
"赫德雷": 还是......太微不足道了。
"洛洛": 队长......走......快走......
"赫德雷": 菲林，你告诉我，为了救一个战友，搭上两个......甚至可能更多战友的性命，这样的交换当真合理吗？
"赫德雷": 他们临死前，呼唤的最后一个人，都是队长。
"赫德雷": 那么，你是否能背负起他们的牺牲？
"费斯特": ......我宁可他们一个都不要死。
"费斯特": 洛洛，抓紧！
"洛洛": 嗯？
(震动)
"赫德雷": ......
"赫德雷": 再次利用了滑索？很聪明，但是，还不够。
"赫德雷": 这些小伎俩......还并不足以让你们在战场上活下去。
"赫德雷": 我们马上就会再见面的，不成熟的反抗军战士。你们不知道......你们根本不可能活着离开这座炼狱。

"阿米娅": 可露希尔，他们来了吗？
(震动)
"W": ——四分五十秒过去了哦。
"W": 需要我帮你们倒数吗？
"阿米娅": ......
"阿米娅": 我们......
"费斯特": 阿米娅小姐！！
"阿米娅": 等到了！
"阿米娅": 呃，费斯特先生，只有你们三个吗？其他两位......
"洛洛": ......
"费斯特": ......他们回不来了。
"费斯特": 阿米娅小姐，我们必须马上离开这里！
"费斯特": 那个萨卡兹追过来了，他很厉害，而且他们人很多，我们......我们被埋伏了！
"费斯特": 多亏了可露希尔小姐，否则我们一个都回不来......
"费斯特": 他们知道我们会去，他们也知道你们在这里，他们只是在等......这的确是个陷阱，我们再不走就来不及了！
(震动)
"W": 啧，已经来不及了。
"W": 该死，这是最后一个雷，也是最大的那一个。
选项：
    分支1：又是最后一个？
    分支2：这是第几个最后一个？

"W": 别烦我，(博士)，是的，我还有一个炸弹，你猜猜那是留给谁的？不用客气。
选项：
    分支1：你很紧张？
    分支2：来的人很难对付？

"W": ......你没听出来这爆炸的声音一点都不对劲？啊，我知道了，你头上的布罐头底下根本就是空空如也。
"W": 给你讲个萨卡兹鬼故事吧，那家伙根本没有踩进我的陷阱。他不仅避开了，而且还巧妙地破坏了它们的源石结构。
"W": 需要我再给你解释一下吗？是的，布置这批地雷并没有花掉我太多心思——
"W": 可是，上一次做到让我的雷全部哑火的人，是那个惹人厌的龙女。
"W": 塔露拉不可能在这里，对吧？
"W": 喂，小兔子，你那是什么表情？她不是应该在......
"W": 该死，(博士)，你和凯尔希......真的该死！
